Longitude,Latitude,Depth,Magnitude,Mag. Type,Year,Month,Day,Time
114.455,-9.594,83.2,4.7,mb,2008,1,2,17:32:55
114.636,-9.239,77.5,3.8,mb,2008,1,10,17:47:00
117.314,-7.66,296.2,4.3,mb,2008,1,22,5:51:33
117.733,-8.486,10,3.6,mb,2008,2,6,14:11:57
116.819,-7.582,321.7,5.7,mwc,2008,2,7,20:58:18
115.584,-7.825,246.1,4.7,mb,2008,2,8,14:53:05
117.46,-11.283,29.8,4.4,mb,2008,2,10,23:50:42
116.769,-7.599,320.7,3.7,mb,2008,2,11,3:25:13
117.601,-8.07,232.9,4.6,mb,2008,2,25,21:03:45
116.903,-9.407,30,4,mb,2008,3,3,12:33:26
114.809,-11.281,35,3.8,mb,2008,3,5,14:50:41
117.21,-8.31,44.3,4.9,mwc,2008,3,10,0:28:50
117.178,-8.41,35,4.2,mb,2008,3,10,1:27:24
117.158,-8.389,35,4.6,mb,2008,3,10,1:27:45
115.58,-7.916,242.8,4.6,mb,2008,3,28,13:00:11
115.123,-11.107,10,4.1,mb,2008,4,15,16:56:23
115.02,-7.942,35,3.5,mb,2008,5,11,17:08:47
117.577,-8.502,35,3.6,mb,2008,5,11,18:38:35
115.606,-8.538,183,4.1,mb,2008,5,11,23:05:59
116.26,-9.333,50.6,4.7,mb,2008,5,26,11:13:21
117.877,-8.073,263.7,4,mb,2008,5,29,9:46:38
116.978,-11.064,57.6,4.3,mb,2008,6,1,16:27:28
117.549,-7.717,301.9,4.2,mb,2008,6,5,12:00:13
115.924,-9.532,46.2,4.7,mb,2008,6,6,18:57:21
115.7,-10.371,8.7,4.2,mb,2008,6,10,20:02:12
117.204,-8.071,35,3.8,mb,2008,7,28,6:37:25
116.321,-7.804,307.5,4.2,mb,2008,7,30,5:54:41
117.657,-11.44,22.4,4.3,mb,2008,7,30,21:51:59
117.665,-8.131,30.7,5.9,mwc,2008,8,6,22:41:03
117.726,-8.185,29.5,4.7,mb,2008,8,6,23:07:05
117.746,-8.076,35,4,mb,2008,8,6,23:17:21
117.798,-8.106,35,3.5,mb,2008,8,6,23:33:31
117.809,-8.166,32.6,5,mb,2008,8,7,3:46:22
117.825,-8.045,35,3.6,mb,2008,8,8,22:28:48
117.721,-8.17,38.8,4.8,mb,2008,8,9,0:01:58
115.627,-10.637,10,4.4,mb,2008,8,19,15:07:40
117.841,-8.014,35,4.2,mb,2008,8,23,4:40:51
117.743,-8.21,10,4.5,mb,2008,10,4,16:08:09
114.691,-11.503,35,4.5,mb,2008,10,14,22:00:15
116.424,-11.102,35,3.8,mb,2008,10,21,1:36:42
116.277,-11.319,8.1,4.8,mb,2008,10,21,18:22:20
116.385,-11.196,35,3.7,mb,2008,10,24,7:27:10
116.222,-10.332,35,4,mb,2008,10,24,11:05:23
116.388,-11.11,35,3.5,mb,2008,10,24,11:41:14
116.113,-11.442,35,3.6,mb,2008,10,24,11:52:09
116.415,-11.406,35,3.5,mb,2008,10,24,11:53:08
116.383,-11.147,35,3.9,mb,2008,10,24,11:55:11
116.245,-8.433,55.8,4.8,mb,2008,10,28,17:41:37
116.341,-11.392,57.9,3.9,mb,2008,11,2,6:34:39
116.211,-9.403,35,3.5,mb,2008,11,3,7:42:43
116.909,-9.116,63.5,4.6,mb,2008,11,3,10:37:42
116.214,-11.352,30.7,4,mb,2008,11,4,14:53:29
116.168,-11.355,30.2,4.9,mb,2008,11,4,15:16:26
115.283,-8.014,35,3.8,mb,2008,11,14,11:37:14
117.54,-8.688,164.1,3.9,mb,2008,11,18,1:09:17
117.866,-11.497,35,3.9,mb,2008,11,18,10:59:53
117.805,-7.765,35,4.8,mb,2008,12,6,15:22:17
116.257,-11.349,44.8,4.3,mb,2008,12,21,1:56:44
115.025,-10.685,30.9,5.1,mb,2009,1,20,12:34:34
115.067,-10.613,35,4.5,mb,2009,1,20,21:09:36
117.55,-11.379,12.3,5.1,mwc,2009,1,27,0:57:35
117.258,-7.696,307.1,4.3,mb,2009,4,23,10:51:20
117.2,-7.686,17,5.5,mwc,2009,6,14,3:36:00
116.937,-9.288,72,4.3,mb,2009,6,25,12:52:21
115.915,-7.829,249.3,4.3,mb,2009,7,10,9:02:33
117.792,-8.847,30.6,5.2,mwc,2009,7,20,3:37:36
117.687,-8.846,33.5,4.4,mb,2009,8,15,15:27:42
117.374,-7.782,268.1,5.2,mwc,2009,9,8,15:18:16
117.493,-8.931,35,4.5,mb,2009,9,11,11:37:08
115.593,-9.138,79,5.7,mwc,2009,9,18,23:06:57
115.685,-9.214,84,4.2,mb,2009,9,19,2:40:12
117.844,-8.076,29.3,4.5,mb,2009,11,17,14:07:04
117.167,-7.806,16.9,4.5,mb,2009,11,23,22:08:22
116.023,-11.139,41.7,4.3,mb,2009,12,2,1:59:35
116.808,-8.524,146.7,4.5,mb,2009,12,21,4:27:52
117.709,-9.457,75.9,4.5,mb,2009,12,31,2:17:14
117.382,-8.882,35,4.6,mb,2010,2,28,8:33:56
117.432,-8.971,44.9,5,mwc,2010,3,31,6:11:30
117.448,-8.954,50,4.7,mb,2010,3,31,6:27:50
116.624,-8.688,44.9,4.2,mb,2010,4,1,20:09:44
115.492,-10.852,29.9,4.1,mb,2010,4,15,4:01:44
117.465,-8.966,44.7,5.1,mwc,2010,5,1,16:34:52
117.388,-9,47.4,4.2,mb,2010,5,4,4:09:31
116.579,-10.188,44,4.4,mb,2010,6,22,10:46:00
117.511,-10.371,35,4.7,mb,2010,6,24,12:08:52
117.431,-7.851,18.4,4.7,mb,2010,9,27,21:12:23
115.512,-9.672,73.8,3.7,mb,2010,11,2,13:40:12
116.044,-8.282,20.8,4.2,mb,2010,11,11,8:05:40
116.093,-8.306,35,4,mb,2010,11,11,8:06:57
117.031,-9.669,17.9,4.3,mb,2010,12,4,0:54:21
116.744,-9.06,5.5,4.1,mb,2010,12,4,23:52:19
116.861,-11.199,35,4.4,mb,2011,2,18,7:00:52
116.268,-9.965,43.2,4,mb,2011,2,20,0:47:09
115.151,-8.425,172.2,4.6,mb,2011,2,26,5:06:29
116.284,-10.882,35,4,mb,2011,3,6,11:27:09
115.304,-8.263,190.7,4.9,mb,2011,3,11,15:33:02
115.022,-8.402,24.4,4.3,mb,2011,3,20,16:29:23
117.808,-8.128,22.1,4.5,mb,2011,3,31,11:42:47
115.335,-7.76,10,4.2,mb,2011,3,31,23:02:37
117.199,-10.577,21.1,4.8,mb,2011,5,24,4:51:39
117.364,-7.715,296.4,4.5,mb,2011,6,17,17:59:02
117.291,-8.054,200.2,4.1,mb,2011,6,26,3:22:53
117.824,-8.205,30.5,4.2,mb,2011,7,6,1:46:05
114.991,-11.082,35,4.1,mb,2011,7,13,11:26:40
117.597,-7.951,10,4.5,mb,2011,7,25,11:59:03
117.418,-7.945,26.9,4.5,mb,2011,8,22,21:14:22
115.485,-11.16,23.9,4.3,mb,2011,8,24,16:41:41
117.743,-9.768,63.8,4.4,mb,2011,9,12,3:47:47
117.82,-9.587,46.2,5.2,mwc,2011,9,21,19:52:30
114.587,-9.35,39,6.1,mww,2011,10,13,3:16:30
114.527,-9.43,35,4.9,mwc,2011,10,13,7:52:45
115.758,-8.808,98.1,5,mb,2011,11,4,14:59:53
117.344,-7.948,30.6,4.5,mb,2011,11,7,22:04:31
117.338,-7.902,35,4,mb,2011,11,7,23:22:30
117.487,-8.139,191.4,4.7,mb,2011,12,4,6:04:17
114.821,-10.928,20.5,4.2,mb,2011,12,17,5:23:32
116.013,-10.369,7,5.1,mb,2012,1,27,17:16:25
116.285,-10.176,26.2,4.1,mb,2012,1,28,2:14:28
117.541,-9.609,57.5,4.3,mb,2012,2,14,7:06:08
116.17,-7.956,259.9,4.6,mb,2012,2,21,10:46:54
116.759,-7.996,269.5,4.4,mb,2012,5,2,0:16:09
117.085,-8.051,35,4.7,mb,2012,5,14,7:00:09
116.281,-11.388,11.1,4.2,mb,2012,6,9,8:32:48
116.984,-10.885,35,4.7,mb,2012,7,5,18:54:52
116.363,-8.718,107.2,5.3,mb,2012,8,9,11:04:24
116.485,-11.628,35,4.1,mb,2012,8,18,17:34:32
116.843,-10.028,41.1,4.2,mb,2012,8,26,9:19:32
117.26,-8.002,35,4.5,mb,2012,9,14,17:59:15
116.096,-8.66,47.9,4.2,mb,2012,10,8,13:18:29
117.691,-7.844,261,4.3,mb,2012,10,25,8:05:15
117.614,-7.947,35,5.3,mb,2012,11,9,15:07:51
115.124,-8.918,78.5,5,mb,2012,11,22,9:09:32
117.737,-8.376,42.6,4.3,mb,2012,12,16,13:12:28
117.232,-7.791,300.5,4.5,mb,2012,12,23,5:52:14
115.063,-9.275,59.1,4.3,mb,2013,1,11,7:47:44
116.337,-11.107,24.6,4.8,mb,2013,2,9,8:40:03
116.373,-8.683,125.3,4.4,mb,2013,2,15,10:42:51
117.302,-11.469,10,4.7,mb,2013,3,2,23:42:18
116.194,-9.363,79.6,4.4,mb,2013,3,5,10:22:15
115.906,-9.786,59,4.1,mb,2013,3,17,11:49:28
117.193,-11.458,10,5.1,mb,2013,3,25,11:54:55
116.78,-11.622,30,4.5,mb,2013,3,28,16:49:03
115.081,-7.565,17.1,4.6,mb,2013,4,2,5:26:07
117.177,-11.484,35,4.6,mb,2013,5,2,21:08:51
117.506,-8.739,142.7,4.3,mb,2013,5,16,6:13:50
115.726,-9.052,100.9,4.1,mb,2013,5,21,4:24:35
117.327,-11.558,35.9,4.3,mb,2013,6,8,18:40:06
115.856,-7.763,260.1,5,mb,2013,6,17,19:17:58
116.058,-8.305,46.5,5.1,mb,2013,6,22,5:42:39
117.2,-8.465,10,4.3,mb,2013,7,18,8:09:32
117.196,-8.375,30.3,4.4,mb,2013,7,18,8:11:56
117.165,-8.315,33.5,5,mb,2013,7,18,15:43:10
117.194,-8.34,40.6,4.3,mb,2013,7,18,19:32:58
117.3,-8.521,10,4.3,mb,2013,7,25,8:56:45
116.255,-8.5478,187.86,4.4,mb,2013,8,9,9:10:43
117.6048,-7.875,272.63,4.2,mb,2013,8,16,1:53:31
117.1954,-7.6383,290.19,5,mb,2013,8,16,11:52:17
117.4269,-7.5469,304.44,4.5,mb,2013,9,15,7:15:53
115.9595,-9.8648,39.88,5.2,mb,2013,9,23,15:12:55
115.9191,-7.8973,252.22,4.4,mb,2013,10,3,23:21:48
117.6948,-8.1978,19.02,4.5,mb,2013,10,5,17:30:54
117.1783,-9.1848,98.57,4,mb,2013,10,13,7:53:58
114.7564,-9.737,9.82,4.9,mb,2013,10,15,12:49:20
114.9424,-9.764,8.47,4.9,mb,2013,10,15,12:50:13
117.3907,-7.7108,297.46,4.5,mb,2013,10,25,10:44:14
117.8047,-9.037,64.81,4.6,mb,2013,11,8,0:16:48
115.5366,-10.2692,38.37,4.4,mb,2013,12,4,19:58:34
116.3805,-10.6386,40.81,4.4,mb,2013,12,19,6:05:14
117.0013,-8.3261,143.61,4.7,mb,2013,12,31,18:26:45
117.3056,-11.4214,34.46,4.5,mb,2014,2,2,0:56:12
116.8587,-11.5606,31.87,4.3,mb,2014,2,13,2:49:12
117.5563,-7.9485,19.77,4.5,mb,2014,2,27,18:44:04
117.6954,-9.4487,69.16,4.4,mb,2014,3,3,15:14:22
117.6359,-9.5905,58.3,4.4,mb,2014,3,3,15:15:33
117.1287,-7.6378,299.24,5.1,mb,2014,3,6,10:23:59
115.2523,-9.3083,40.93,4.2,mb,2014,3,9,0:49:57
117.2518,-7.7677,306.36,4.2,mb,2014,3,20,2:10:04
114.4948,-10.0292,46.28,4.2,mb,2014,3,20,21:37:32
116.725,-11.4753,23.34,4.6,mb,2014,3,24,22:18:26
114.7562,-11.3816,49.46,4.3,mb,2014,3,26,4:38:45
117.2525,-8.3758,38.43,4.2,mb,2014,3,31,12:24:11
115.0572,-11.5997,23.09,4.1,mb,2014,4,8,13:57:54
117.3997,-8.4082,41.79,4.2,mb,2014,4,9,17:30:18
117.4864,-7.8158,277.39,5,mb,2014,4,17,13:03:03
117.5407,-8.1326,229.29,5.2,mb,2014,5,10,2:42:11
116.9381,-11.6516,31.78,4.4,mb,2014,6,17,16:40:19
117.769,-8.2486,214.38,4.1,mb,2014,6,30,8:59:49
114.6423,-8.4135,124.77,4,mb,2014,7,7,1:24:20
115.5406,-8.9892,84.37,4,mb,2014,7,24,14:49:48
117.7556,-8.3367,215.73,4.4,mb,2014,7,26,10:44:57
117.2379,-7.6799,298.82,4,mb,2014,8,12,0:24:17
116.3694,-11.4746,30.82,4.1,mb,2014,8,19,5:30:52
116.1396,-8.358,26.39,4.5,mb,2014,8,21,10:22:11
114.5547,-9.4123,50.46,4.1,mb,2014,8,23,15:58:43
116.3993,-10.3105,46.62,4.4,mb,2014,8,24,2:39:22
116.0065,-9.3303,96.2,4.1,mb,2014,9,7,17:54:56
116.0525,-8.3498,26.28,4.1,mb,2014,9,17,16:41:32
116.9606,-7.9557,50.34,4.1,mb,2014,9,22,18:42:35
115.7225,-8.3405,185.51,4.7,mb,2014,9,22,21:05:01
117.8615,-8.9082,58.06,4.2,mb,2014,9,26,16:41:21
115.9067,-9.0761,49.76,4.1,mb,2014,10,2,19:46:04
116.6862,-7.8471,275.7,4.5,mb,2014,10,6,9:33:07
117.2192,-10.8836,44.26,4,mb,2014,10,8,19:22:56
115.4361,-7.4744,306.96,4.4,mb,2014,10,16,12:22:22
116.655,-11.4907,30.18,4.7,mb,2014,11,8,0:01:03
117.5099,-11.5572,10,4.3,mb,2014,11,25,16:47:51
117.5456,-7.8663,279,4,mb,2014,12,15,3:25:45
117.3863,-7.7625,247.54,4.1,mb,2014,12,18,9:29:23
115.3671,-8.9101,49.63,4,mb,2014,12,20,19:30:44
115.7739,-8.7342,118.04,4.3,mb,2014,12,28,11:58:21
117.7646,-9.5877,65.45,4.1,mb,2015,1,16,22:57:52
117.7024,-7.9798,25.02,4.8,mb,2015,1,20,5:21:28
117.8286,-9.8426,88.33,4.4,mb,2015,1,30,18:41:15
117.2896,-7.7101,305.67,4.2,mb,2015,2,5,14:42:27
114.9741,-8.976,87.09,3.8,mb,2015,2,19,17:21:25
115.2133,-9.1607,103.56,4.1,mb,2015,2,21,12:21:00
117.6536,-11.6514,10,4,mb,2015,2,26,0:01:25
117.4824,-9.8402,67.24,4.1,mb,2015,3,15,1:28:41
117.5566,-8.9863,56.3,4.2,mb,2015,3,15,1:32:31
117.6324,-9.521,70.24,4.5,mb,2015,3,26,0:38:21
114.6149,-8.2116,31.73,4.3,mb,2015,3,26,11:04:35
117.645,-9.4829,72.01,4.2,mb,2015,5,1,15:04:43
116.0729,-8.2622,8.35,4.4,mb,2015,5,4,10:21:23
117.2424,-7.6557,305.73,4.1,mb,2015,5,14,17:09:25
115.8979,-10.6324,39.5,4.3,mb,2015,5,16,13:22:38
117.6723,-7.932,46.17,4,mb,2015,5,21,13:33:15
117.1494,-7.663,301.62,4.3,mb,2015,6,14,10:17:01
114.8651,-9.9151,37.41,4.2,mb,2015,6,16,17:43:19
117.7399,-8.8719,116.95,4.3,mb,2015,6,25,15:51:52
116.035,-8.3761,10,4.3,mb,2015,6,28,11:37:41
114.9152,-9.8969,58.48,4.2,mb,2015,7,10,2:16:32
116.2298,-8.6391,112.47,4.6,mb,2015,7,12,15:22:18
116.0564,-8.6629,126.47,4,mb,2015,7,15,17:42:10
114.7803,-10.9286,11.45,4.1,mb,2015,7,25,18:12:28
116.1549,-9.5625,46.49,4.2,mb,2015,8,4,19:17:14
115.9399,-9.7758,35.19,5.3,mb,2015,8,6,5:05:49
117.7305,-9.5948,72.4,4.6,mb,2015,8,10,23:53:22
115.9479,-7.7868,263.48,4.2,mb,2015,8,22,18:42:34
116.3414,-10.8411,34.44,5.1,mb,2015,8,29,20:02:26
116.2024,-9.2709,57.38,4.1,mb,2015,9,16,21:52:46
117.676,-8.0798,213.56,4.1,mb,2015,9,19,4:24:39
116.9051,-7.5937,308.78,4.9,mb,2015,10,4,17:45:55
114.9334,-8.3921,10,4.2,mb,2015,10,9,6:31:02
117.3386,-7.648,290.03,4,mb,2015,10,9,21:49:39
117.4771,-7.8249,15.75,4.7,mb,2015,11,8,22:54:04
115.0715,-9.4941,63.7,3.9,mb,2015,11,25,1:55:54
115.0527,-9.3754,66.56,4.2,mb,2015,11,28,16:44:01
117.1708,-7.6825,299.06,4.4,mb,2015,12,1,9:45:39
115.2539,-8.2904,6.91,4.1,mb,2015,12,8,17:36:31
116.0983,-8.1556,209.93,4.8,mb,2015,12,9,11:34:17
117.6913,-9.4425,74.5,5.4,mb,2016,1,8,22:21:31
117.4481,-10.3125,56.53,4.2,mb,2016,1,25,11:03:21
116.7716,-11.655,29.04,4.3,mb,2016,2,7,3:21:55
115.6241,-8.363,17.69,4.1,mb,2016,2,8,15:19:45
115.2337,-9.2568,60.44,3.9,mb,2016,3,1,10:13:01
115.6682,-7.8707,229.38,4.3,mb,2016,3,22,8:21:54
115.9925,-8.4873,18.84,4.4,mb,2016,3,31,9:34:43
117.825,-8.0648,10,4.6,mb,2016,4,9,8:20:12
115.5471,-9.5262,57.42,4.2,mb,2016,4,27,9:13:48
117.5887,-8.7612,117.24,4.8,mb,2016,5,9,4:21:16
117.0314,-11.2179,10,4.9,mb,2016,5,12,18:23:51
115.8457,-9.1475,92.4,4.2,mb,2016,6,9,2:40:31
116.2669,-11.2487,19,6.1,mww,2016,6,9,4:13:08
115.146,-7.9595,212.18,4.6,mb,2016,6,11,10:07:56
116.2796,-11.3901,30.24,4.7,mb,2016,6,15,2:10:54
116.2994,-11.4811,24.18,4.2,mb,2016,6,15,7:24:33
116.1111,-11.5983,36.36,4.2,mb,2016,7,3,11:40:51
116.3732,-11.5132,29.91,4.3,mb,2016,7,3,11:44:28
116.0562,-11.5547,30.63,4,mb,2016,7,3,11:56:05
116.2885,-11.4649,10,4.7,mb,2016,7,18,17:55:37
114.6308,-7.8459,23.8,4.3,mb,2016,7,27,20:47:43
117.8136,-8.1935,21,5.6,mww,2016,7,31,23:40:01
117.3842,-11.5605,27.35,4.1,mb,2016,8,2,15:11:48
115.6386,-8.4091,18.51,4.3,mb,2016,8,9,15:37:37
117.8323,-8.1559,36.11,4.5,mb,2016,8,10,0:16:01
117.8074,-8.1432,4.04,4.2,mb,2016,8,23,15:00:35
115.3468,-8.6862,119.18,4.2,mb,2016,9,23,17:15:02
116.2433,-9.5747,89.25,4.1,mb,2016,11,1,20:53:40
117.8011,-9.5946,63.83,4.4,mb,2016,11,19,18:11:11
115.893,-8.3593,35.31,4.2,mb,2016,11,23,16:21:33
117.4646,-9.6358,81.64,4.9,mb,2016,12,2,9:11:41
117.4025,-7.9431,21.85,4.2,mb,2016,12,8,21:21:25
117.5641,-8.1619,19.42,4.6,mb,2017,1,10,17:10:53
116.2387,-11.1391,32.76,4.3,mb,2017,2,3,20:26:18
115.7353,-9.3531,60.51,4.6,mb,2017,2,12,4:25:11
117.6496,-8.1053,212.26,5.2,mb,2017,2,13,3:08:34
116.603,-9.1225,38.16,4.1,mb,2017,2,19,11:35:38
115.8822,-10.6527,41.07,4.7,mb,2017,2,19,16:20:33
114.5737,-11.539,10,5.5,mww,2017,3,16,18:39:26
115.1546,-10.7723,10,4.5,mb,2017,3,18,1:15:35
117.5366,-8.3231,31.35,4,mb,2017,3,21,14:33:52
115.3233,-8.4915,111.71,5.6,mww,2017,3,21,23:10:25
115.3706,-8.3858,115.2,4,mb,2017,3,21,23:40:31
115.5351,-9.1344,95.69,4.3,mb,2017,4,7,18:25:31
114.4122,-9.3571,83.9,4.3,mb,2017,4,8,11:08:03
117.2176,-7.8099,278.54,4,mb,2017,4,24,14:33:00
117.0424,-7.6761,308.52,4.2,mb,2017,4,29,15:59:01
114.907,-9.8291,35,4.4,mb,2017,4,30,14:33:48
117.6714,-8.3939,168.87,4.6,mb,2017,5,11,21:58:11
116.6363,-7.8815,268.26,4.2,mb,2017,5,12,14:33:39
117.5285,-9.525,72.2,4.1,mb,2017,6,10,18:50:47
117.6513,-7.9806,37.53,4.5,mb,2017,6,23,14:34:54
117.5102,-7.7743,280.19,4.4,mb,2017,7,26,19:22:06
114.9189,-10.0948,52.05,4,mb,2017,7,30,13:22:49
116.8291,-9.3793,59.36,4.1,mb,2017,8,12,10:17:21
115.9465,-7.6158,304.1,4.8,mb,2017,8,13,5:31:47
115.1702,-8.3954,169.06,4.1,mb,2017,8,22,8:02:36
117.2244,-7.7606,10,4.1,mb,2017,8,24,0:35:30
115.85,-10.6682,39.69,4.3,mb,2017,9,25,22:59:44
115.4547,-8.3437,7.77,4,mb,2017,9,26,8:27:08
117.2263,-10.7449,10,4.7,mb,2017,9,28,8:12:59
117.1579,-11.5819,10,4.2,mb,2017,10,13,17:46:07
117.0188,-9.1298,108.96,4.1,mb,2017,11,6,18:20:24
115.5272,-8.3071,22.71,4.9,mww,2017,11,8,21:54:19
117.3807,-7.9463,10,4.7,mb,2017,11,13,16:26:37
115.2464,-8.6011,117.02,4.1,mb,2017,11,16,17:58:25
116.825,-7.834,292.26,4.2,mb,2018,1,1,16:25:35
117.4043,-7.9103,45.79,4.5,mb,2018,1,10,18:06:26
116.6741,-8.2776,24.47,4.2,mb,2018,2,1,22:02:41
115.8423,-8.1902,10,4.2,mb,2018,2,2,5:59:12
117.1487,-8.9508,100.5,4.9,mb,2018,2,10,0:31:18
117.6073,-9.4743,66.82,4.7,mb,2018,2,17,0:28:26
115.5512,-10.4676,35,4.7,mb,2018,2,21,1:44:42
116.2899,-11.6461,10,4.4,mb,2018,3,1,17:45:03
115.4889,-8.2958,10,3.9,mb,2018,3,3,2:52:46
116.8008,-8.8919,127.07,4.6,mb,2018,3,30,16:10:45
117.287,-10.709,10,4.8,mb,2018,4,7,9:56:42
117.4895,-11.4601,10,4.1,mb,2018,4,13,20:43:38
117.274,-7.6656,286.4,4.8,mb,2018,5,11,7:33:12
115.0479,-10.7228,10,4.7,mb,2018,5,16,22:48:48
117.3821,-11.4457,43.21,4.5,mb,2018,5,19,14:03:06
116.9665,-7.6568,175.94,4.3,mb,2018,5,21,11:57:45
115.6813,-8.8601,93.46,4.4,mb,2018,5,22,10:01:42
117.8518,-8.1156,32.07,4.8,mb,2018,6,27,5:37:42
116.2467,-8.5723,121.93,4.1,mb,2018,7,1,6:00:14
115.1596,-9.743,55.29,4.4,mb,2018,7,3,1:19:00
115.4768,-9.0101,79.79,4.7,mb,2018,7,15,23:48:52
116.4874,-10.3889,30.12,4.9,mww,2018,7,24,14:50:40
116.508,-8.2395,14,6.4,mww,2018,7,28,22:47:38
116.5888,-8.2139,10,4.8,mb,2018,7,28,22:55:36
116.4997,-8.3065,10,4.8,mb,2018,7,28,22:56:45
116.4971,-8.1808,10,4.7,mb,2018,7,28,22:58:44
116.4624,-8.2204,10,5.4,mww,2018,7,28,23:06:48
116.563,-8.2054,10,4.4,mb,2018,7,28,23:15:59
116.5426,-8.287,10,4.9,mb,2018,7,28,23:16:26
116.5143,-8.2053,10,4.3,mb,2018,7,28,23:19:35
116.3593,-8.1745,10,4.6,mb,2018,7,28,23:39:33
116.4413,-8.3172,10,4.3,mb,2018,7,29,0:05:30
116.5863,-8.1939,10,4,mb,2018,7,29,0:18:32
116.5669,-8.2441,13.91,4.2,mb,2018,7,29,0:37:34
116.5625,-8.3605,10,4.8,mb,2018,7,29,1:44:24
116.4514,-8.3133,10.9,5.3,mww,2018,7,29,1:50:32
116.5145,-8.4127,10,4.8,mb,2018,7,29,2:20:08
116.487,-8.2755,10,4.4,mb,2018,7,29,3:04:28
116.4664,-8.3037,10,4.2,mb,2018,7,29,4:22:50
116.4203,-8.2378,18.17,4.2,mb,2018,7,29,10:05:01
116.6286,-8.2127,34.52,4.9,mb,2018,8,2,19:07:23
116.6582,-8.4796,10,4,mb,2018,8,2,19:17:40
116.611,-8.389,10,4.4,mb,2018,8,4,5:44:53
116.4375,-8.2581,34,6.9,mww,2018,8,5,11:46:38
116.0241,-8.3608,17.72,5.1,mb,2018,8,5,12:03:24
116.1946,-8.5068,23.55,4.5,mb,2018,8,5,12:07:04
116.0222,-8.3658,6.75,4.3,mb,2018,8,5,12:08:39
116.1689,-8.3542,29.25,4.6,mb,2018,8,5,12:18:06
116.2892,-8.2236,34.56,4.4,mb,2018,8,5,12:21:40
116.0595,-8.4594,10,4.1,mb,2018,8,5,12:24:07
116.2548,-8.2789,32.01,4.6,mb,2018,8,5,12:25:03
116.4645,-8.1996,3.96,4.3,mb,2018,8,5,12:27:10
116.031,-8.2996,16.26,4.2,mb,2018,8,5,12:35:19
116.1577,-8.3214,13.64,4.9,mb,2018,8,5,12:42:31
116.1402,-8.358,31.26,5.5,mb,2018,8,5,12:49:55
116.1998,-8.2955,10,4.9,mb,2018,8,5,12:58:03
116.4561,-8.2157,12.14,4.7,mb,2018,8,5,13:07:34
116.13,-8.4005,13.33,4.8,mb,2018,8,5,13:12:13
116.4694,-8.1484,10,4.1,mb,2018,8,5,14:10:38
116.2225,-8.2992,24.45,4.6,mb,2018,8,5,14:24:40
116.4779,-8.2243,3.3,4.4,mb,2018,8,5,14:42:14
116.0894,-8.3456,21.12,4.5,mb,2018,8,5,14:45:37
116.5677,-8.0629,10,4.1,mb,2018,8,5,14:51:40
116.2039,-8.156,28.28,4.6,mb,2018,8,5,14:53:02
116.0578,-8.4364,32.41,4.4,mb,2018,8,5,15:11:30
116.6188,-8.367,10,4,mb,2018,8,5,15:21:42
116.4723,-8.2571,21.04,4.3,mb,2018,8,5,15:26:52
116.1603,-8.2935,24.47,4.2,mb,2018,8,5,16:29:58
116.2412,-8.2702,10,5,mb,2018,8,5,16:49:41
116.0341,-8.4061,10,4.3,mb,2018,8,5,17:42:34
115.9935,-8.23,10,4.3,mb,2018,8,5,18:41:11
116.2452,-8.5038,10,4.2,mb,2018,8,5,18:47:18
116.207,-8.4257,10,4.4,mb,2018,8,5,19:44:55
116.2123,-8.385,10,4.5,mb,2018,8,5,20:37:10
116.2181,-8.2631,10,4.6,mb,2018,8,5,20:41:27
116.1604,-8.4534,10,4.4,mb,2018,8,5,21:17:40
116.3062,-8.3667,10,5.3,mww,2018,8,6,0:28:18
116.307,-8.2425,12.93,4.7,mb,2018,8,6,1:53:45
116.4607,-8.2729,33.31,4.1,mb,2018,8,6,15:22:11
116.0135,-8.3988,26.01,5.1,mww,2018,8,6,15:50:55
116.3676,-8.3022,10,4.2,mb,2018,8,6,17:49:26
116.364,-8.2479,22.5,5.3,mww,2018,8,6,18:21:19
116.2953,-8.2215,10,4.3,mb,2018,8,6,18:32:58
116.3357,-8.2366,10,4.2,mb,2018,8,6,18:36:55
116.2076,-8.2584,10,4.3,mb,2018,8,6,20:28:23
116.3945,-8.2063,10,4.5,mb,2018,8,7,3:01:08
115.999,-8.4188,10,4.5,mb,2018,8,7,6:01:10
116.276,-8.7157,10,4.5,mb,2018,8,7,9:49:00
116.1737,-8.283,10,4.3,mb,2018,8,7,14:04:38
116.1263,-8.3991,10,4.6,mb,2018,8,8,2:10:53
116.2304,-8.3065,15,5.9,mww,2018,8,9,5:25:32
116.6074,-8.3405,18.85,4.6,mb,2018,8,9,20:33:05
116.1937,-8.3192,10,4.2,mb,2018,8,9,20:55:23
116.675,-8.1855,10,4.3,mb,2018,8,10,10:39:59
116.4287,-8.0879,10,4.8,mb,2018,8,10,15:57:38
116.3502,-8.2534,10,4.4,mb,2018,8,11,15:42:08
116.2402,-8.365,10,4.6,mb,2018,8,13,1:42:21
116.5198,-8.2751,10,4.4,mb,2018,8,15,9:04:08
115.7448,-7.5991,302.54,4.1,mb,2018,8,16,15:14:26
116.5135,-8.2859,10,4.4,mb,2018,8,17,15:21:09
116.0741,-8.3322,22.18,3.8,mb,2018,8,18,20:12:58
116.5772,-8.4051,10,5.4,mb,2018,8,19,4:06:13
